BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA,car_key,barrels08,barrelsA08,charge120,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,baseModel,guzzler,trans_dscr,tCharger,sCharger,atvType,fuelType2,rangeA,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr,createdOn,modifiedOn,startStop,phevCity,phevHwy,phevComb
SUV,MPV,AWD,1.0,, ,5,"1,3,4,5,6",,,, ,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", , , ,,"1,3,4,5,6",,,Standard, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Test Pending,Standard,Standard,Test Pending,Standard,Standard & Optional,Test Pending,Standard,Standard & Optional,Test Pending,, , , , ,4.0,14506.0,KM8HACAB3RU127277,4.0,4.0,,,,,4.0,3181.0,"FRONTAL AIRBAG,KNEE AIR BAG",395.313,26.239,164.072,73.695,0.27,758.034,246.614,279.981,19.624,535.537,653.358,0.42,875.837,619.012,14508.0,KM8HB3AB1RU100091,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",123.53,23.844,700.548,1548.76,220.613,3873.4,14507.0,KM8HA3AB4RU139244,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",263.763,2208.87,0.159,1.25,No Tip,,,4.0,,,2024 HYUNDAI KONA,11.44269231,0.0,0.0,0.0,24.0,24.4717,0.0,0.0,0.0,0.0,0.0,337.0,-1.0,0.0,337.0,26.0,26.3518,0.0,0.0,0.0,0.0,0.0,4.0,1.6,All-Wheel Drive,29.0,SIDI,5.0,1800.0,0.0,Regular,Regular Gasoline,5.0,-1.0,29.0,29.0826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46718.0,0.0,0.0,Hyundai,Kona AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S8),31.548,0.0,44.396,0.0,Small Sport Utility Vehicle 4WD,2024.0,-500.0,Kona,,,T,,,,,,HYX,,0.0,,Fri Jun 23 00:00:00 EDT 2023,Thu Sep 07 00:00:00 EDT 2023,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,, ,5,"1,3,4,5,6",,,, ,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", , , ,,"1,3,4,5,6",,,Standard, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Test Pending,Standard,Standard,Test Pending,Standard,Standard & Optional,Test Pending,Standard,Standard & Optional,Test Pending,, , , , ,4.0,14506.0,KM8HACAB3RU127277,4.0,4.0,,,,,4.0,3181.0,"FRONTAL AIRBAG,KNEE AIR BAG",395.313,26.239,164.072,73.695,0.27,758.034,246.614,279.981,19.624,535.537,653.358,0.42,875.837,619.012,14508.0,KM8HB3AB1RU100091,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",123.53,23.844,700.548,1548.76,220.613,3873.4,14507.0,KM8HA3AB4RU139244,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",263.763,2208.87,0.159,1.25,No Tip,,,4.0,,,2024 HYUNDAI KONA,9.597096774,0.0,0.0,0.0,28.0,28.1452,0.0,0.0,0.0,0.0,0.0,288.0,-1.0,0.0,288.0,31.0,30.8156,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Front-Wheel Drive,32.0,,6.0,1550.0,0.0,Regular,Regular Gasoline,6.0,-1.0,35.0,34.8579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46863.0,0.0,0.0,Hyundai,Kona FWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (AV-S1),36.9,0.0,53.9,0.0,Small Sport Utility Vehicle 2WD,2024.0,750.0,Kona,,,,,,,,,HYX,,0.0,,Mon Jul 31 00:00:00 EDT 2023,Tue Sep 19 00:00:00 EDT 2023,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,, ,5,"1,3,4,5,6",,,, ,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", , , ,,"1,3,4,5,6",,,Standard, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Test Pending,Standard,Standard,Test Pending,Standard,Standard & Optional,Test Pending,Standard,Standard & Optional,Test Pending,, , , , ,4.0,14506.0,KM8HACAB3RU127277,4.0,4.0,,,,,4.0,3181.0,"FRONTAL AIRBAG,KNEE AIR BAG",395.313,26.239,164.072,73.695,0.27,758.034,246.614,279.981,19.624,535.537,653.358,0.42,875.837,619.012,14508.0,KM8HB3AB1RU100091,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",123.53,23.844,700.548,1548.76,220.613,3873.4,14507.0,KM8HA3AB4RU139244,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",263.763,2208.87,0.159,1.25,No Tip,,,4.0,,,2024 HYUNDAI KONA,9.597096774,0.0,0.0,0.0,29.0,29.086,0.0,0.0,0.0,0.0,0.0,284.0,-1.0,0.0,284.0,31.0,31.2807,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Front-Wheel Drive,70.0,Stop-Start,6.0,1550.0,0.0,Regular,Regular Gasoline,6.0,-1.0,34.0,34.4587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46865.0,0.0,0.0,Hyundai,Kona FWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (AV-S1),38.3,0.0,54.6,0.0,Small Sport Utility Vehicle 2WD,2024.0,750.0,Kona,,,,,,,,,HYX,,0.0,,Mon Jul 31 00:00:00 EDT 2023,Tue Sep 19 00:00:00 EDT 2023,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,, ,5,"1,3,4,5,6",,,, ,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", , , ,,"1,3,4,5,6",,,Standard, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Test Pending,Standard,Standard,Test Pending,Standard,Standard & Optional,Test Pending,Standard,Standard & Optional,Test Pending,, , , , ,4.0,14506.0,KM8HACAB3RU127277,4.0,4.0,,,,,4.0,3181.0,"FRONTAL AIRBAG,KNEE AIR BAG",395.313,26.239,164.072,73.695,0.27,758.034,246.614,279.981,19.624,535.537,653.358,0.42,875.837,619.012,14508.0,KM8HB3AB1RU100091,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",123.53,23.844,700.548,1548.76,220.613,3873.4,14507.0,KM8HA3AB4RU139244,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",263.763,2208.87,0.159,1.25,No Tip,,,4.0,,,2024 HYUNDAI KONA,11.01888889,0.0,0.0,0.0,26.0,26.0325,0.0,0.0,0.0,0.0,0.0,323.0,-1.0,0.0,323.0,27.0,27.316,0.0,0.0,0.0,0.0,0.0,4.0,2.0,All-Wheel Drive,31.0,,5.0,1750.0,0.0,Regular,Regular Gasoline,5.0,-1.0,29.0,29.0675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46883.0,0.0,0.0,Hyundai,Kona AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (AV-S1),33.8,0.0,48.6495,0.0,Small Sport Utility Vehicle 4WD,2024.0,-250.0,Kona,,,,,,,,,HYX,,0.0,,Mon Jul 31 00:00:00 EDT 2023,Tue Sep 19 00:00:00 EDT 2023,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,, ,5,"1,3,4,5,6",,,, ,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", , , ,,"1,3,4,5,6",,,Standard, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Test Pending,Standard,Standard,Test Pending,Standard,Standard & Optional,Test Pending,Standard,Standard & Optional,Test Pending,, , , , ,4.0,14506.0,KM8HACAB3RU127277,4.0,4.0,,,,,4.0,3181.0,"FRONTAL AIRBAG,KNEE AIR BAG",395.313,26.239,164.072,73.695,0.27,758.034,246.614,279.981,19.624,535.537,653.358,0.42,875.837,619.012,14508.0,KM8HB3AB1RU100091,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",123.53,23.844,700.548,1548.76,220.613,3873.4,14507.0,KM8HA3AB4RU139244,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",263.763,2208.87,0.159,1.25,No Tip,,,4.0,,,2024 HYUNDAI KONA,10.62535714,0.0,0.0,0.0,27.0,26.7185,0.0,0.0,0.0,0.0,0.0,319.0,-1.0,0.0,319.0,28.0,27.7534,0.0,0.0,0.0,0.0,0.0,4.0,2.0,All-Wheel Drive,69.0,Stop-Start,6.0,1700.0,0.0,Regular,Regular Gasoline,6.0,-1.0,29.0,29.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46884.0,0.0,0.0,Hyundai,Kona AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (AV-S1),34.8,0.0,48.6495,0.0,Small Sport Utility Vehicle 4WD,2024.0,0.0,Kona,,,,,,,,,HYX,,0.0,,Mon Jul 31 00:00:00 EDT 2023,Tue Sep 19 00:00:00 EDT 2023,Y,0.0,0.0,0.0
PU/CC Early Release,TRUCK,AWD,1.0,, ,5,"1,3,4,5,6",,,, ,"1,3",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,No, ,Standard,Torso and/or Pelvis Protection,"1,3", , , ,,"1,3,4,5,6",,,Standard, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,, , , , ,5.0,14294.0,5NTJCDAE1PH057304,5.0,5.0,,,,,5.0,3940.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,14297.0,5NTJC4AE1PH055228,5.0,5.0,5.0,5.0,5.0,,,These Ratings apply to vehicles produced before VIN 5NTJCDDE3RH100426,These Ratings apply to vehicles produced before VIN 5NTJCDDE3RH100426,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,14288.0,5NTJC4AE3PH055375,5.0,,These Ratings apply to vehicles produced before VIN 5NTJCDDE3RH100426,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.164,1.24,No Tip,,,4.0,,,2024 HYUNDAI SANTA CRUZ,12.93521739,0.0,0.0,0.0,22.0,21.6809,0.0,0.0,0.0,0.0,0.0,381.0,-1.0,0.0,381.0,23.0,23.2561,0.0,0.0,0.0,0.0,0.0,4.0,2.5,Front-Wheel Drive,45.0,SIDI & PFI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,26.0,25.5226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46697.0,0.0,0.0,Hyundai,Santa Cruz FWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S8),27.6,0.0,41.7,0.0,Small Sport Utility Vehicle 2WD,2024.0,-1750.0,Santa Cruz,,,,,,,,,HYX,,0.0,,Fri Jun 23 00:00:00 EDT 2023,Tue Mar 19 00:00:00 EDT 2024,N,0.0,0.0,0.0
PU/CC Early Release,TRUCK,AWD,1.0,, ,5,"1,3,4,5,6",,,, ,"1,3",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,No, ,Standard,Torso and/or Pelvis Protection,"1,3", , , ,,"1,3,4,5,6",,,Standard, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,, , , , ,5.0,14294.0,5NTJCDAE1PH057304,5.0,5.0,,,,,5.0,3940.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,14297.0,5NTJC4AE1PH055228,5.0,5.0,5.0,5.0,5.0,,,These Ratings apply to vehicles produced before VIN 5NTJCDDE3RH100426,These Ratings apply to vehicles produced before VIN 5NTJCDDE3RH100426,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,14288.0,5NTJC4AE3PH055375,5.0,,These Ratings apply to vehicles produced before VIN 5NTJCDDE3RH100426,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.164,1.24,No Tip,,,4.0,,,2024 HYUNDAI SANTA CRUZ,12.93521739,0.0,0.0,0.0,21.0,21.1067,0.0,0.0,0.0,0.0,0.0,390.0,-1.0,0.0,390.0,23.0,22.6462,0.0,0.0,0.0,0.0,0.0,4.0,2.5,All-Wheel Drive,44.0,SIDI & PFI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,25.0,24.8627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46719.0,0.0,0.0,Hyundai,Santa Cruz AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S8),26.8,0.0,37.3,0.0,Small Sport Utility Vehicle 4WD,2024.0,-1750.0,Santa Cruz,,,,,,,,,HYX,,0.0,,Fri Jun 23 00:00:00 EDT 2023,Tue Mar 19 00:00:00 EDT 2024,N,0.0,0.0,0.0
PU/CC Later Release,TRUCK,AWD,2.0,, ,5,"1,3,4,5,6",,,, ,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,No, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", , , ,,"1,3,4,5,6",,,Standard, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,, , , , ,5.0,14294.0,5NTJCDAE1PH057304,5.0,5.0,,,,,5.0,3940.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,15073.0,5NTJB4DE1RH120466,5.0,5.0,5.0,5.0,5.0,,,"These ratings apply to vehicles manufactured on November 27, 2023, beginning with VIN 5NTJCDDE3RH100426","These ratings apply to vehicles manufactured on November 27, 2023, beginning with VIN 5NTJCDDE3RH100426",5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,15072.0,5NTJB4DE8RH120755,5.0,,"These ratings apply to vehicles manufactured on November 27, 2023, beginning with VIN 5NTJCDDE3RH100426","CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.164,1.24,No Tip,,,4.0,,,2024 HYUNDAI SANTA CRUZ,12.93521739,0.0,0.0,0.0,22.0,21.6809,0.0,0.0,0.0,0.0,0.0,381.0,-1.0,0.0,381.0,23.0,23.2561,0.0,0.0,0.0,0.0,0.0,4.0,2.5,Front-Wheel Drive,45.0,SIDI & PFI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,26.0,25.5226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46697.0,0.0,0.0,Hyundai,Santa Cruz FWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S8),27.6,0.0,41.7,0.0,Small Sport Utility Vehicle 2WD,2024.0,-1750.0,Santa Cruz,,,,,,,,,HYX,,0.0,,Fri Jun 23 00:00:00 EDT 2023,Tue Mar 19 00:00:00 EDT 2024,N,0.0,0.0,0.0
PU/CC Later Release,TRUCK,AWD,2.0,, ,5,"1,3,4,5,6",,,, ,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,No, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", , , ,,"1,3,4,5,6",,,Standard, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,, , , , ,5.0,14294.0,5NTJCDAE1PH057304,5.0,5.0,,,,,5.0,3940.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,15073.0,5NTJB4DE1RH120466,5.0,5.0,5.0,5.0,5.0,,,"These ratings apply to vehicles manufactured on November 27, 2023, beginning with VIN 5NTJCDDE3RH100426","These ratings apply to vehicles manufactured on November 27, 2023, beginning with VIN 5NTJCDDE3RH100426",5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,15072.0,5NTJB4DE8RH120755,5.0,,"These ratings apply to vehicles manufactured on November 27, 2023, beginning with VIN 5NTJCDDE3RH100426","CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.164,1.24,No Tip,,,4.0,,,2024 HYUNDAI SANTA CRUZ,12.93521739,0.0,0.0,0.0,21.0,21.1067,0.0,0.0,0.0,0.0,0.0,390.0,-1.0,0.0,390.0,23.0,22.6462,0.0,0.0,0.0,0.0,0.0,4.0,2.5,All-Wheel Drive,44.0,SIDI & PFI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,25.0,24.8627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46719.0,0.0,0.0,Hyundai,Santa Cruz AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (S8),26.8,0.0,37.3,0.0,Small Sport Utility Vehicle 4WD,2024.0,-1750.0,Santa Cruz,,,,,,,,,HYX,,0.0,,Fri Jun 23 00:00:00 EDT 2023,Tue Mar 19 00:00:00 EDT 2024,N,0.0,0.0,0.0
SUV,MPV,AWD,1.0,, ,7,"1,3,4,5,6,7,9",,,, ,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6,7,9",,"4,6,7,9",Standard,Head Protection,"1,3,4,6,7,9", ,TBD, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,1,,"1,3,4,5,6,7,9",,,Standard, ,,,Standard/Optional,"1/3,6,R", ,Standard, , ,Standard,Standard & Optional,Test Pending,Standard,Standard,Test Pending,Standard,Standard & Optional,Test Pending,Standard,Standard & Optional,Test Pending,, , , , ,4.0,15302.0,5NMP1DGLXRH057998,4.0,4.0,,,"Shortly after the frontal crash test on the conventional gasoline version of the Hyundai Santa Fe, smoke and flames were observed from the engine compartment",,4.0,4204.0,"FRONTAL AIRBAG,KNEE AIR BAG",460.274,22.129,1290.94,1881.1,0.28,1212.17,144.673,369.18,14.657,3227.96,2901.97,0.33,466.914,622.163,15306.0,5NMP24G15RH007540,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",21.261,14.465,379.834,901.362,60.419,1175.49,15304.0,5NMP14GL1RH062460,5.0,,"During the side pole test, the side curtain air bag was caught at the top of the driver's door trim panel","URTAIN AIR BAG,TORSO/PELVIS AIR BAG",155.107,2253.22,0.174,1.22,No Tip,,,4.0,,,2024 HYUNDAI SANTA FE,12.39625,0.0,0.0,0.0,20.0,20.3764,0.0,0.0,0.0,0.0,0.0,377.0,-1.0,0.0,377.0,24.0,23.5967,0.0,0.0,0.0,0.0,0.0,4.0,2.5,Front-Wheel Drive,49.0,SIDI & PFI,5.0,2000.0,0.0,Regular,Regular Gasoline,5.0,-1.0,29.0,29.2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47629.0,0.0,0.0,Hyundai,Santa Fe FWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (AM-S8),25.7884,0.0,41.7552,0.0,Small Sport Utility Vehicle 2WD,2024.0,-1500.0,Santa Fe,,,T,,,,,,HYX,,0.0,,Wed Feb 21 00:00:00 EST 2024,Tue Jul 30 00:00:00 EDT 2024,Y,0.0,0.0,0.0
SUV,MPV,AWD,1.0,, ,7,"1,3,4,5,6,7,9",,,, ,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6,7,9",,"4,6,7,9",Standard,Head Protection,"1,3,4,6,7,9", ,TBD, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,1,,"1,3,4,5,6,7,9",,,Standard, ,,,Standard/Optional,"1/3,6,R", ,Standard, , ,Standard,Standard & Optional,Test Pending,Standard,Standard,Test Pending,Standard,Standard & Optional,Test Pending,Standard,Standard & Optional,Test Pending,, , , , ,4.0,15302.0,5NMP1DGLXRH057998,4.0,4.0,,,"Shortly after the frontal crash test on the conventional gasoline version of the Hyundai Santa Fe, smoke and flames were observed from the engine compartment",,4.0,4204.0,"FRONTAL AIRBAG,KNEE AIR BAG",460.274,22.129,1290.94,1881.1,0.28,1212.17,144.673,369.18,14.657,3227.96,2901.97,0.33,466.914,622.163,15306.0,5NMP24G15RH007540,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",21.261,14.465,379.834,901.362,60.419,1175.49,15304.0,5NMP14GL1RH062460,5.0,,"During the side pole test, the side curtain air bag was caught at the top of the driver's door trim panel","URTAIN AIR BAG,TORSO/PELVIS AIR BAG",155.107,2253.22,0.174,1.22,No Tip,,,4.0,,,2024 HYUNDAI SANTA FE,12.93521739,0.0,0.0,0.0,20.0,19.7435,0.0,0.0,0.0,0.0,0.0,392.0,-1.0,0.0,392.0,23.0,22.6683,0.0,0.0,0.0,0.0,0.0,4.0,2.5,All-Wheel Drive,48.0,SIDI & PFI,5.0,2050.0,0.0,Regular,Regular Gasoline,5.0,-1.0,28.0,27.6801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47657.0,0.0,0.0,Hyundai,Santa Fe AWD,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automatic (AM-S8),24.917,0.0,39.3035,0.0,Small Sport Utility Vehicle 4WD,2024.0,-1750.0,Santa Fe,,,T,,,,,,HYX,,0.0,,Wed Feb 21 00:00:00 EST 2024,Tue Jul 30 00:00:00 EDT 2024,Y,0.0,0.0,0.0
